sample_idx,case_id,axis,base_mean_pct,phase9d_mean_pct,phase9g_mean_pct,improvement_abs,improvement_pct,base_max_pct,phase9d_max_pct,phase9g_max_pct,valid_count,threshold,display_score
570,62242424098194756750821789925294112700,y,15.351506135603897,1.3235726679361672,1.305544131333582,14.045962004270315,91.49566088857385,18.039452201904243,4.637130859828334,4.637130859828334,32,0.030899410247802735,16.119529826110714
276,62242424098194756750821789925294112700,z,16.75333559328184,2.273069168219079,2.23056390862956,14.52277168465228,86.68585187183494,20.494740109222352,8.037440166034532,8.037440166034532,32,0.02716377258300781,16.112849092172386
388,62242424098194756750821789925294112700,y,17.55446648135615,2.7449869857285067,2.7864933387298323,14.76797314262632,84.12658482043925,22.38900677311163,9.171875879089011,9.171875879089011,32,0.030988197326660156,16.06127311078237
366,62242424098194756750821789925294112700,y,15.46471514324248,1.3763528996349683,1.4157234903884361,14.048991652854044,90.84546022115642,18.712359962918704,6.05300195074683,6.05300195074683,32,0.034850528240203855,16.056906306549088
527,62242424098194756750821789925294112700,y,16.613049147477767,2.144358450310194,2.1852432738287177,14.42780587364905,86.846223934484,22.64631597633834,11.756026273412619,11.756026273412619,32,0.03187593460083008,16.030830790399175
90,62242424098194756750821789925294112700,y,16.905216442322285,2.4042104107124556,2.38015674110176,14.525059701220524,85.92057807828424,22.279072306276444,6.401768166769395,6.401768166769395,32,0.035169243812561035,16.025724611742547
484,62242424098194756750821789925294112700,z,16.989400454441313,2.4151672605659265,2.4546744772130387,14.534725977228273,85.55172978381046,21.902553150615255,10.726324162894322,10.726324162894322,32,0.0261358118057251,15.992130187484689
511,62242424098194756750821789925294112700,y,15.036025885951986,1.1579012305664436,1.183027980800838,13.852997905151149,92.13204340703261,17.52764405171251,4.746714118248709,4.746714118248709,32,0.0315146803855896,15.971130802443318
279,62242424098194756750821789925294112700,y,18.443010678784667,3.466167086183495,3.4238603465163777,15.019150332268289,81.43545859029159,25.301067498149916,13.104364100403217,13.104364100403217,32,0.03308504819869995,15.967706674198705
53,62242424098194756750821789925294112700,z,15.61983998573794,1.5929943736417638,1.585004050366707,14.034835935371232,89.8526229410852,20.81232612816993,5.757837750773023,5.757837750773023,32,0.03432213306427002,15.939058895456895
95,62242424098194756750821789925294112700,z,15.844319271376357,1.7689013237617721,1.7519086978665865,14.09241057350977,88.94298532644564,20.93203916412281,10.41060850383173,10.41060850383173,32,0.02699065446853638,15.905126940816285
297,62242424098194756750821789925294112700,z,15.98823049011186,1.8123741529661506,1.8545633446418321,14.133667145470028,88.40044647449349,19.920485771282383,7.207510295151851,7.207510295151851,32,0.03165205001831055,15.890979210505431
349,62242424098194756750821789925294112700,y,14.72608217113564,0.9884060014782559,1.030573637597482,13.695508533538158,93.00171196302526,17.257552160428627,6.431076900802442,6.431076900802442,32,0.03735591411590576,15.881490631010392
38,62242424098194756750821789925294112700,y,18.455843478250614,3.5561396223301784,3.5130593244478954,14.94278415380272,80.96505674918416,22.636027420238648,14.110009180144095,14.110009180144095,32,0.028988864421844483,15.826366182204392
26,62242424098194756750821789925294112700,y,15.413786599685281,1.4738978567889465,1.5156811056025399,13.898105494082742,90.16671792607951,19.17893226225075,8.55027959199381,8.55027959199381,32,0.02679361343383789,15.823412654833628
63,62242424098194756750821789925294112700,z,16.64873131093401,2.2919300440177848,2.3321219546506384,14.316609356283372,85.99219412161308,22.35388670331269,6.679824642035791,6.679824642035791,32,0.03478519916534424,15.814827586935495
428,62242424098194756750821789925294112700,z,16.014694733900747,1.9198701186509926,1.927500595898522,14.087194138002225,87.96417517335061,18.480124603437265,5.804773735479359,5.804773735479359,32,0.03393640995025635,15.793772901163447
373,62242424098194756750821789925294112700,y,14.572941364899112,0.928173389156197,0.9699786248821314,13.60296274001698,93.34397490576025,17.159709949752855,6.0471050320114825,6.0471050320114825,32,0.03669067144393921,15.788903944751848
521,62242424098194756750821789925294112700,z,17.48641004378841,2.8911629328370463,2.902975998919957,14.583434044868454,83.39867359858103,23.528513802588556,10.294691186597445,10.294691186597445,32,0.0325396728515625,15.77916355224675
281,62242424098194756750821789925294112700,y,15.729476702164764,1.7769749236946737,1.752903636141803,13.976573066022961,88.85593158489402,19.447604964422535,9.833397422222799,9.833397422222799,32,0.028889493942260744,15.771316844241325
435,62242424098194756750821789925294112700,y,15.215453865180187,1.3802181938988987,1.4218857814146242,13.793568083765564,90.65498930837654,19.454240088501972,10.013465804308531,10.013465804308531,32,0.031207730770111086,15.759471827481624
